"","Date","Open","Close","Gibanje"
"211",2015-09-01,16528.03,16058.35,0
"212",2015-08-31,16632.02,16528.03,0
"213",2015-08-28,16649.42,16643.01,0
"214",2015-08-27,16285.51,16654.77,1
"215",2015-08-26,15676.26,16285.51,1
"216",2015-08-25,15882.27,15666.44,0
"217",2015-08-24,16459.75,15871.28,0
"218",2015-08-21,16990.69,16459.75,0
"219",2015-08-20,17345.32,16990.69,0
"220",2015-08-19,17508.74,17348.73,0
"221",2015-08-18,17537.3,17511.34,0
"222",2015-08-17,17472.66,17545.18,1
"223",2015-08-14,17410.12,17477.4,1
"224",2015-08-13,17401.64,17408.25,1
"225",2015-08-12,17382.93,17402.51,1
"226",2015-08-11,17593.59,17402.84,0
"227",2015-08-10,17375.18,17615.17,1
"228",2015-08-07,17414.94,17373.38,0
"229",2015-08-06,17542.61,17419.75,0
"230",2015-08-05,17555.24,17540.47,0
"231",2015-08-04,17596.93,17550.69,0
"232",2015-08-03,17696.74,17598.2,0
"233",2015-07-31,17755.87,17689.86,0
"234",2015-07-30,17743.24,17745.98,1
"235",2015-07-29,17631.4,17751.39,1
"236",2015-07-28,17449.81,17630.27,1
"237",2015-07-27,17561.78,17440.59,0
"238",2015-07-24,17731.05,17568.53,0
"239",2015-07-23,17853.78,17731.92,0
"240",2015-07-22,17918.35,17851.04,0
"241",2015-07-21,18096.67,17919.29,0
"242",2015-07-20,18085.91,18100.41,1
"243",2015-07-17,18117.58,18086.45,0
"244",2015-07-16,18078.16,18120.25,1
"245",2015-07-15,18053.38,18050.17,0
"246",2015-07-14,17974.61,18053.58,1
"247",2015-07-13,17787.27,17977.68,1
"248",2015-07-10,17561.12,17760.41,1
"249",2015-07-09,17530.38,17548.62,1
"250",2015-07-08,17759.01,17515.42,0
"251",2015-07-07,17684.92,17776.91,1
"252",2015-07-06,17728.08,17683.58,0
"253",2015-07-02,17763.32,17730.11,0
"254",2015-07-01,17638.12,17757.91,1
"255",2015-06-30,17599.96,17619.51,1
"256",2015-06-29,17936.74,17596.35,0
"257",2015-06-26,17892.03,17946.68,1
"258",2015-06-25,17977.11,17890.36,0
"259",2015-06-24,18139.1,17966.07,0
"260",2015-06-23,18121.78,18144.07,1
"261",2015-06-22,18027.63,18119.78,1
"262",2015-06-19,18116.24,18015.95,0
"263",2015-06-18,17944.61,18115.84,1
"264",2015-06-17,17909.58,17935.74,1
"265",2015-06-16,17787.43,17904.48,1
"266",2015-06-15,17890.76,17791.17,0
"267",2015-06-12,18035.83,17898.84,0
"268",2015-06-11,18001.27,18039.37,1
"269",2015-06-10,17765.38,18000.4,1
"270",2015-06-09,17766.95,17764.04,0
"271",2015-06-08,17849.46,17766.55,0
"272",2015-06-05,17905.38,17849.46,0
"273",2015-06-04,18072.47,17905.58,0
"274",2015-06-03,18018.42,18076.27,1
"275",2015-06-02,18033.33,18011.94,0
"276",2015-06-01,18017.82,18040.37,1
"277",2015-05-29,18128.12,18010.68,0
"278",2015-05-28,18154.14,18126.12,0
"279",2015-05-27,18045.08,18162.99,1
"280",2015-05-26,18229.75,18041.54,0
"281",2015-05-22,18286.87,18232.02,0
"282",2015-05-21,18285.87,18285.74,0
"283",2015-05-20,18315.06,18285.4,0
"284",2015-05-19,18300.48,18312.39,1
"285",2015-05-18,18267.25,18298.88,1
"286",2015-05-15,18251.97,18272.56,1
"287",2015-05-14,18062.49,18252.24,1
"288",2015-05-13,18070.37,18060.49,0
"289",2015-05-12,18096.16,18068.23,0
"290",2015-05-11,18187.78,18105.17,0
"291",2015-05-08,17933.64,18191.11,1
"292",2015-05-07,17840.25,17924.06,1
"293",2015-05-06,17934.81,17841.98,0
"294",2015-05-05,18062.53,17928.2,0
"295",2015-05-04,18026.02,18070.4,1
"296",2015-05-01,17859.27,18024.06,1
"297",2015-04-30,18033.33,17840.52,0
"298",2015-04-29,18093.69,18035.53,0
"299",2015-04-28,18035.9,18110.14,1
"300",2015-04-27,18097.89,18037.97,0
"301",2015-04-24,18056.42,18080.14,1
"302",2015-04-23,18031.9,18058.69,1
"303",2015-04-22,17950.82,18038.27,1
"304",2015-04-21,18034.23,17949.59,0
"305",2015-04-20,17841.18,18034.93,1
"306",2015-04-17,18102.56,17826.3,0
"307",2015-04-16,18106.27,18105.77,0
"308",2015-04-15,18045.71,18112.61,1
"309",2015-04-14,17979.11,18036.7,1
"310",2015-04-13,18052.32,17977.04,0
"311",2015-04-10,17956.73,18057.65,1
"312",2015-04-09,17897.7,17958.73,1
"313",2015-04-08,17877.62,17902.51,1
"314",2015-04-07,17884.32,17875.42,0
"315",2015-04-06,17755.5,17880.85,1
"316",2015-04-02,17699.52,17763.24,1
"317",2015-04-01,17778.52,17698.18,0
"318",2015-03-31,17965.37,17776.12,0
"319",2015-03-30,17727.48,17976.31,1
"320",2015-03-27,17673.63,17712.66,1
"321",2015-03-26,17716.27,17678.23,0
"322",2015-03-25,18012.61,17718.54,0
"323",2015-03-24,18110.87,18011.14,0
"324",2015-03-23,18136.73,18116.04,0
"325",2015-03-20,17961.13,18127.65,1
"326",2015-03-19,18072.58,17959.03,0
"327",2015-03-18,17846.8,18076.19,1
"328",2015-03-17,17972.22,17849.08,0
"329",2015-03-16,17751.24,17977.42,1
"330",2015-03-13,17889.05,17749.31,0
"331",2015-03-12,17626.84,17895.22,1
"332",2015-03-11,17662.94,17635.39,0
"333",2015-03-10,17989.56,17662.94,0
"334",2015-03-09,17856.56,17995.72,1
"335",2015-03-06,18135.72,17856.78,0
"336",2015-03-05,18096.9,18135.72,1
"337",2015-03-04,18203.37,18096.9,0
"338",2015-03-03,18281.95,18203.37,0
"339",2015-03-02,18134.05,18288.63,1
"340",2015-02-27,18213.26,18132.7,0
"341",2015-02-26,18224.41,18214.42,0
"342",2015-02-25,18208.67,18224.57,1
"343",2015-02-24,18112.57,18209.19,1
"344",2015-02-23,18140.76,18116.84,0
"345",2015-02-20,17985.77,18140.44,1
"346",2015-02-19,18028.67,17985.77,0
"347",2015-02-18,18045.72,18029.85,0
"348",2015-02-17,18019.8,18047.58,1
"349",2015-02-13,17968.65,18019.35,1
"350",2015-02-12,17862.14,17972.38,1
"351",2015-02-11,17867.86,17862.14,0
"352",2015-02-10,17736.15,17868.76,1
"353",2015-02-09,17821.49,17729.21,0
"354",2015-02-06,17881.54,17824.29,0
"355",2015-02-05,17677.26,17884.88,1
"356",2015-02-04,17664.99,17673.02,1
"357",2015-02-03,17369.97,17666.4,1
"358",2015-02-02,17169.99,17361.04,1
"359",2015-01-30,17416.85,17164.95,0
"360",2015-01-29,17195.29,17416.85,1
"361",2015-01-28,17402.91,17191.37,0
"362",2015-01-27,17638.53,17387.21,0
"363",2015-01-26,17668.11,17678.7,1
"364",2015-01-23,17812.5,17672.6,0
"365",2015-01-22,17557.29,17813.98,1
"366",2015-01-21,17509.96,17554.28,1
"367",2015-01-20,17516.96,17515.23,0
"368",2015-01-16,17320,17511.57,1
"369",2015-01-15,17436.3,17320.71,0
"370",2015-01-14,17609.06,17427.09,0
"371",2015-01-13,17645.02,17613.68,0
"372",2015-01-12,17742.05,17640.84,0
"373",2015-01-09,17911.02,17737.37,0
"374",2015-01-08,17591.97,17907.87,1
"375",2015-01-07,17374.78,17584.52,1
"376",2015-01-06,17504.18,17371.64,0
"377",2015-01-05,17821.3,17501.65,0
"378",2015-01-02,17823.07,17832.99,1
"379",2014-12-31,17987.66,17823.07,0
"380",2014-12-30,18035.02,17983.07,0
"381",2014-12-29,18046.58,18038.23,0
"382",2014-12-26,18038.3,18053.71,1
"383",2014-12-24,18035.73,18030.21,0
"384",2014-12-23,17971.51,18024.17,1
"385",2014-12-22,17812.25,17959.44,1
"386",2014-12-19,17778.02,17804.8,1
"387",2014-12-18,17367.85,17778.15,1
"388",2014-12-17,17069.16,17356.87,1
"389",2014-12-16,17173.07,17068.87,0
"390",2014-12-15,17285.74,17180.84,0
"391",2014-12-12,17590.05,17280.83,0
"392",2014-12-11,17534.3,17596.34,1
"393",2014-12-10,17797.99,17533.15,0
"394",2014-12-09,17847.37,17801.2,0
"395",2014-12-08,17954.94,17852.48,0
"396",2014-12-05,17903.05,17958.79,1
"397",2014-12-04,17910.02,17900.1,0
"398",2014-12-03,17880.9,17912.62,1
"399",2014-12-02,17778.85,17879.55,1
"400",2014-12-01,17827.27,17776.8,0
"401",2014-11-28,17830.55,17828.24,0
"402",2014-11-26,17812.25,17827.75,1
"403",2014-11-25,17819.05,17814.94,0
"404",2014-11-24,17812.63,17817.9,1
"405",2014-11-21,17721.02,17810.06,1
"406",2014-11-20,17677.32,17719,1
"407",2014-11-19,17685.51,17685.73,1
"408",2014-11-18,17643.09,17687.82,1
"409",2014-11-17,17631.85,17647.75,1
"410",2014-11-14,17653.11,17634.74,0
"411",2014-11-13,17618.69,17652.79,1
"412",2014-11-12,17604.75,17612.2,1
"413",2014-11-11,17615.64,17614.9,0
"414",2014-11-10,17568.98,17613.74,1
"415",2014-11-07,17558.58,17573.93,1
"416",2014-11-06,17491.66,17554.47,1
"417",2014-11-05,17385.76,17484.53,1
"418",2014-11-04,17368.81,17383.84,1
"419",2014-11-03,17390.9,17366.24,0
"420",2014-10-31,17208.78,17390.52,1
"421",2014-10-30,16968.14,17195.42,1
"422",2014-10-29,17005.07,16974.31,0
"423",2014-10-28,16825.19,17005.75,1
"424",2014-10-27,16796.1,16817.94,1
"425",2014-10-24,16677.04,16805.41,1
"426",2014-10-23,16468.07,16677.9,1
"427",2014-10-22,16615.26,16461.32,0
"428",2014-10-21,16406.03,16614.81,1
"429",2014-10-20,16373.15,16399.67,1
"430",2014-10-17,16118.39,16380.41,1
"431",2014-10-16,16137.14,16117.24,0
"432",2014-10-15,16313.3,16141.74,0
"433",2014-10-14,16321.9,16315.19,0
"434",2014-10-13,16535.43,16321.07,0
"435",2014-10-10,16654.88,16544.1,0
"436",2014-10-09,16989.37,16659.25,0
"437",2014-10-08,16718.65,16994.22,1
"438",2014-10-07,16988.25,16719.39,0
"439",2014-10-06,17010.34,16991.91,0
"440",2014-10-03,16802.2,17009.69,1
"441",2014-10-02,16808.27,16801.05,0
"442",2014-10-01,17040.46,16804.71,0
"443",2014-09-30,17070.45,17042.9,0
"444",2014-09-29,17107.69,17071.22,0
"445",2014-09-26,16948.62,17113.15,1
"446",2014-09-25,17204.86,16945.8,0
"447",2014-09-24,17056.64,17210.06,1
"448",2014-09-23,17165.91,17055.87,0
"449",2014-09-22,17271.71,17172.68,0
"450",2014-09-19,17267.21,17279.74,1
"451",2014-09-18,17163.73,17265.99,1
"452",2014-09-17,17131.01,17156.85,1
"453",2014-09-16,17027.16,17131.97,1
"454",2014-09-15,16988.76,17031.14,1
"455",2014-09-12,17044.05,16987.51,0
"456",2014-09-11,17057.41,17049,0
"457",2014-09-10,17016.05,17068.71,1
"458",2014-09-09,17110.39,17013.87,0
"459",2014-09-08,17131.71,17111.42,0
"460",2014-09-05,17065.89,17137.36,1
"461",2014-09-04,17083.61,17069.58,0
"462",2014-09-03,17067.24,17078.28,1
"463",2014-09-02,17097.42,17067.56,0
"464",2014-08-29,17083.42,17098.45,1
"465",2014-08-28,17119.06,17079.57,0
"466",2014-08-27,17111.03,17122.01,1
"467",2014-08-26,17079.57,17106.7,1
"468",2014-08-25,17011.81,17076.87,1
"469",2014-08-22,17038.27,17001.22,0
"470",2014-08-21,16983.88,17039.49,1
"471",2014-08-20,16910.03,16979.13,1
"472",2014-08-19,16839.06,16919.59,1
"473",2014-08-18,16664.45,16838.74,1
"474",2014-08-15,16717.01,16662.91,0
"475",2014-08-14,16657.32,16713.58,1
"476",2014-08-13,16567.54,16651.8,1
"477",2014-08-12,16565.55,16560.54,0
"478",2014-08-11,16557.27,16569.98,1
"479",2014-08-08,16369.68,16553.93,1
"480",2014-08-07,16448.29,16368.27,0
"481",2014-08-06,16425.1,16443.34,1
"482",2014-08-05,16559.97,16429.47,0
"483",2014-08-04,16493.72,16569.28,1
"484",2014-08-01,16561.7,16493.37,0
"485",2014-07-31,16869.63,16563.3,0
"486",2014-07-30,16920.11,16880.36,0
"487",2014-07-29,16984.33,16912.11,0
"488",2014-07-28,16956.91,16982.59,1
"489",2014-07-25,17079.5,16960.57,0
"490",2014-07-24,17092.02,17083.8,0
"491",2014-07-23,17117.01,17086.63,0
"492",2014-07-22,17054.97,17113.54,1
"493",2014-07-21,17095.11,17051.73,0
"494",2014-07-18,16978.16,17100.18,1
"495",2014-07-17,17133.45,16976.81,0
"496",2014-07-16,17061.91,17138.2,1
"497",2014-07-15,17055.03,17060.68,1
"498",2014-07-14,16950.93,17055.42,1
"499",2014-07-11,16918.31,16943.81,1
"500",2014-07-10,16980.35,16915.07,0
"501",2014-07-09,16916.83,16985.61,1
"502",2014-07-08,17022.09,16906.62,0
"503",2014-07-07,17063.83,17024.21,0
"504",2014-07-03,16979,17068.26,1
"505",2014-07-02,16949.71,16976.24,1
"506",2014-07-01,16828.53,16956.07,1
"507",2014-06-30,16852.49,16826.6,0
"508",2014-06-27,16846.9,16851.84,1
"509",2014-06-26,16866.81,16846.13,0
"510",2014-06-25,16817.68,16867.51,1
"511",2014-06-24,16934.62,16818.13,0
"512",2014-06-23,16946.5,16937.26,0
"513",2014-06-20,16920.62,16947.08,1
"514",2014-06-19,16909.9,16921.46,1
"515",2014-06-18,16806.12,16906.62,1
"516",2014-06-17,16779.21,16808.49,1
"517",2014-06-16,16765.56,16781.01,1
"518",2014-06-13,16734.64,16775.74,1
"519",2014-06-12,16840.48,16734.19,0
"520",2014-06-11,16943.16,16843.88,0
"521",2014-06-10,16940.4,16945.92,1
"522",2014-06-09,16926.08,16943.1,1
"523",2014-06-06,16839.64,16924.28,1
"524",2014-06-05,16739.14,16836.11,1
"525",2014-06-04,16720,16737.53,1
"526",2014-06-03,16736.7,16722.34,0
"527",2014-06-02,16716.85,16743.63,1
"528",2014-05-30,16697.33,16717.17,1
"529",2014-05-29,16637.74,16698.74,1
"530",2014-05-28,16674.98,16633.18,0
"531",2014-05-27,16607.42,16675.5,1
"532",2014-05-23,16544.49,16606.27,1
"533",2014-05-22,16532.74,16543.08,1
"534",2014-05-21,16376.17,16533.06,1
"535",2014-05-20,16511.22,16374.31,0
"536",2014-05-19,16490.35,16511.86,1
"537",2014-05-16,16447.32,16491.31,1
"538",2014-05-15,16613.52,16446.81,0
"539",2014-05-14,16716.08,16613.97,0
"540",2014-05-13,16695.92,16715.44,1
"541",2014-05-12,16584.82,16695.47,1
"542",2014-05-09,16551.23,16583.34,1
"543",2014-05-08,16518.16,16550.97,1
"544",2014-05-07,16401.66,16518.54,1
"545",2014-05-06,16529.85,16401.02,0
"546",2014-05-05,16509.75,16530.55,1
"547",2014-05-02,16562.34,16512.89,0
"548",2014-05-01,16580.26,16558.87,0
"549",2014-04-30,16534.86,16580.84,1
"550",2014-04-29,16451.18,16535.37,1
"551",2014-04-28,16363.2,16448.74,1
"552",2014-04-25,16503.26,16361.46,0
"553",2014-04-24,16503.39,16501.65,0
"554",2014-04-23,16513.73,16501.65,0
"555",2014-04-22,16449.38,16514.37,1
"556",2014-04-21,16408.92,16449.25,1
"557",2014-04-17,16424.14,16408.54,0
"558",2014-04-16,16266.23,16424.85,1
"559",2014-04-15,16173.49,16262.56,1
"560",2014-04-14,16028.29,16173.24,1
"561",2014-04-11,16168.87,16026.75,0
"562",2014-04-10,16437.24,16170.22,0
"563",2014-04-09,16256.37,16437.18,1
"564",2014-04-08,16245.16,16256.14,1
"565",2014-04-07,16414.15,16245.87,0
"566",2014-04-04,16576.02,16412.71,0
"567",2014-04-03,16572.36,16572.55,1
"568",2014-04-02,16532.8,16573,1
"569",2014-04-01,16458.05,16532.61,1
"570",2014-03-31,16324.22,16457.66,1
"571",2014-03-28,16267.77,16323.06,1
"572",2014-03-27,16268.67,16264.23,0
"573",2014-03-26,16370.71,16268.99,0
"574",2014-03-25,16279.2,16367.88,1
"575",2014-03-24,16303.28,16276.69,0
"576",2014-03-21,16332.69,16302.77,0
"577",2014-03-20,16221.98,16331.05,1
"578",2014-03-19,16335.71,16222.17,0
"579",2014-03-18,16245.93,16336.19,1
"580",2014-03-17,16066.37,16247.22,1
"581",2014-03-14,16106.32,16065.67,0
"582",2014-03-13,16341.55,16108.89,0
"583",2014-03-12,16350.67,16340.08,0
"584",2014-03-11,16419.39,16351.25,0
"585",2014-03-10,16453.1,16418.68,0
"586",2014-03-07,16424.53,16452.72,1
"587",2014-03-06,16360.56,16421.89,1
"588",2014-03-05,16395.88,16360.18,0
"589",2014-03-04,16169.32,16395.88,1
"590",2014-03-03,16321.71,16168.03,0
"591",2014-02-28,16273.23,16321.71,1
"592",2014-02-27,16197.7,16272.65,1
"593",2014-02-26,16180.36,16198.41,1
"594",2014-02-25,16207.34,16179.66,0
"595",2014-02-24,16102.27,16207.14,1
"596",2014-02-21,16135.92,16103.3,0
"597",2014-02-20,16044.15,16133.23,1
"598",2014-02-19,16126.23,16040.56,0
"599",2014-02-18,16153.97,16130.4,0
"600",2014-02-14,16018.08,16154.39,1
"601",2014-02-13,15946.99,16027.59,1
"602",2014-02-12,15993.04,15963.94,0
"603",2014-02-11,15804.17,15994.77,1
"604",2014-02-10,15793.63,15801.79,1
"605",2014-02-07,15630.64,15794.08,1
"606",2014-02-06,15443.83,15628.53,1
"607",2014-02-05,15443,15440.23,0
"608",2014-02-04,15372.93,15445.24,1
"609",2014-02-03,15697.69,15372.8,0
"610",2014-01-31,15847.19,15698.85,0
"611",2014-01-30,15743.03,15848.61,1
"612",2014-01-29,15927.08,15738.79,0
"613",2014-01-28,15840.84,15928.56,1
"614",2014-01-27,15879.05,15837.88,0
"615",2014-01-24,16203.29,15879.11,0
"616",2014-01-23,16371.99,16197.35,0
"617",2014-01-22,16420.48,16373.34,0
"618",2014-01-21,16459.27,16414.44,0
"619",2014-01-17,16408.02,16458.56,1
"620",2014-01-16,16477.7,16417.01,0
"621",2014-01-15,16378.03,16481.94,1
"622",2014-01-14,16261.99,16373.86,1
"623",2014-01-13,16434.03,16257.94,0
"624",2014-01-10,16453.62,16437.05,0
"625",2014-01-09,16471.41,16444.76,0
"626",2014-01-08,16527.66,16462.74,0
"627",2014-01-07,16429.02,16530.94,1
"628",2014-01-06,16474.04,16425.1,0
"629",2014-01-03,16456.89,16469.99,1
"630",2014-01-02,16572.17,16441.35,0
"631",2013-12-31,16512.38,16576.66,1
"632",2013-12-30,16484.51,16504.29,1
"633",2013-12-27,16486.37,16478.41,0
"634",2013-12-26,16370.97,16479.88,1
"635",2013-12-24,16295.7,16357.55,1
"636",2013-12-23,16225.25,16294.61,1
"637",2013-12-20,16178.57,16221.14,1
"638",2013-12-19,16162.51,16179.08,1
"639",2013-12-18,15876.57,16167.97,1
"640",2013-12-17,15884.06,15875.26,0
"641",2013-12-16,15759.6,15884.57,1
"642",2013-12-13,15745.66,15755.36,1
"643",2013-12-12,15844.82,15739.43,0
"644",2013-12-11,15970.75,15843.53,0
"645",2013-12-10,16024.12,15973.13,0
"646",2013-12-09,16019.49,16025.53,1
"647",2013-12-06,15825.55,16020.2,1
"648",2013-12-05,15886.5,15821.51,0
"649",2013-12-04,15910.51,15889.77,0
"650",2013-12-03,16004.72,15914.62,0
"651",2013-12-02,16087.12,16008.77,0
"652",2013-11-29,16105.16,16086.41,0
"653",2013-11-27,16073.37,16097.33,1
"654",2013-11-26,16070.93,16072.8,1
"655",2013-11-25,16072.09,16072.54,1
"656",2013-11-22,16008.71,16064.77,1
"657",2013-11-21,15908.07,16009.99,1
"658",2013-11-20,15971.2,15900.82,0
"659",2013-11-19,15974.06,15967.03,0
"660",2013-11-18,15962.72,15976.02,1
"661",2013-11-15,15876.16,15961.7,1
"662",2013-11-14,15806.22,15876.22,1
"663",2013-11-13,15739.5,15821.63,1
"664",2013-11-12,15773.15,15750.67,0
"665",2013-11-11,15759.28,15783.1,1
"666",2013-11-08,15591.54,15761.78,1
"667",2013-11-07,15751.31,15593.98,0
"668",2013-11-06,15628.72,15746.88,1
"669",2013-11-05,15631.22,15618.22,0
"670",2013-11-04,15621.2,15639.12,1
"671",2013-11-01,15558.01,15615.55,1
"672",2013-10-31,15619.92,15545.75,0
"673",2013-10-30,15680.74,15618.76,0
"674",2013-10-29,15572.21,15680.35,1
"675",2013-10-28,15569.19,15568.93,0
"676",2013-10-25,15523.72,15570.28,1
"677",2013-10-24,15414.87,15509.21,1
"678",2013-10-23,15465.34,15413.33,0
"679",2013-10-22,15394.22,15467.66,1
"680",2013-10-21,15401.32,15392.2,0
"681",2013-10-18,15371.71,15399.65,1
"682",2013-10-17,15369.46,15371.65,1
"683",2013-10-16,15170.7,15373.83,1
"684",2013-10-15,15300.3,15168.01,0
"685",2013-10-14,15231.33,15301.26,1
"686",2013-10-11,15126.52,15237.11,1
"687",2013-10-10,14806.39,15126.07,1
"688",2013-10-09,14778.19,14802.98,1
"689",2013-10-08,14938.04,14776.53,0
"690",2013-10-07,15069.3,14936.24,0
"691",2013-10-04,14994.68,15072.58,1
"692",2013-10-03,15127.23,14996.48,0
"693",2013-10-02,15182.65,15133.14,0
"694",2013-10-01,15132.49,15191.7,1
"695",2013-09-30,15249.82,15129.67,0
"696",2013-09-27,15317.45,15258.24,0
"697",2013-09-26,15274.42,15328.3,1
"698",2013-09-25,15339.02,15273.26,0
"699",2013-09-24,15402.54,15334.59,0
"700",2013-09-23,15452.31,15401.38,0
"701",2013-09-20,15635.09,15451.09,0
"702",2013-09-19,15677.86,15636.55,0
"703",2013-09-18,15533.03,15676.94,1
"704",2013-09-17,15503.15,15529.73,1
"705",2013-09-16,15381.36,15494.78,1
"706",2013-09-13,15312.86,15376.06,1
"707",2013-09-12,15327.14,15300.64,0
"708",2013-09-11,15194.13,15326.6,1
"709",2013-09-10,15067.23,15191.06,1
"710",2013-09-09,14927.19,15063.12,1
"711",2013-09-06,14941.55,14922.5,0
"712",2013-09-05,14929.49,14937.48,1
"713",2013-09-04,14832.42,14930.87,1
"714",2013-09-03,14801.55,14833.96,1
"715",2013-08-30,14844.1,14810.31,0
"716",2013-08-29,14817.91,14840.95,1
"717",2013-08-28,14770.99,14824.51,1
"718",2013-08-27,14939.25,14776.13,0
"719",2013-08-26,15014.58,14946.46,0
"720",2013-08-23,14988.78,15010.51,1
"721",2013-08-22,14908.6,14963.74,1
"722",2013-08-21,14993.81,14897.55,0
"723",2013-08-20,15011.82,15002.99,0
"724",2013-08-19,15076.79,15010.74,0
"725",2013-08-16,15112.57,15081.47,0
"726",2013-08-15,15332.71,15112.19,0
"727",2013-08-14,15447.71,15337.66,0
"728",2013-08-13,15420.68,15451.01,1
"729",2013-08-12,15415.22,15419.68,1
"730",2013-08-09,15496.63,15425.51,0
"731",2013-08-08,15477.27,15498.32,1
"732",2013-08-07,15516.21,15470.67,0
"733",2013-08-06,15608.44,15518.74,0
"734",2013-08-05,15651.98,15612.13,0
"735",2013-08-02,15627.56,15658.36,1
"736",2013-08-01,15503.85,15628.02,1
"737",2013-07-31,15528.57,15499.54,0
"738",2013-07-30,15534.49,15520.59,0
"739",2013-07-29,15557.14,15521.97,0
"740",2013-07-26,15547.85,15558.83,1
"741",2013-07-25,15539.17,15555.61,1
"742",2013-07-24,15576.69,15542.24,0
"743",2013-07-23,15547,15567.74,1
"744",2013-07-22,15543.97,15545.55,1
"745",2013-07-19,15524.27,15543.74,1
"746",2013-07-18,15465.91,15548.54,1
"747",2013-07-17,15456.92,15470.52,1
"748",2013-07-16,15485.03,15451.85,0
"749",2013-07-15,15459.69,15484.26,1
"750",2013-07-12,15460.69,15464.3,1
"751",2013-07-11,15298,15460.92,1
"752",2013-07-10,15298.03,15291.66,0
"753",2013-07-09,15228.46,15300.34,1
"754",2013-07-08,15137.22,15224.69,1
"755",2013-07-05,14995.46,15135.84,1
"756",2013-07-03,14923.73,14988.55,1
"757",2013-07-02,14973.04,14932.41,0
"758",2013-07-01,14911.6,14974.96,1
"759",2013-06-28,15016.58,14909.6,0
"760",2013-06-27,14921.28,15024.49,1
"761",2013-06-26,14769.99,14910.14,1
"762",2013-06-25,14669.69,14760.31,1
"763",2013-06-24,14795.79,14659.56,0
"764",2013-06-21,14760.62,14799.4,1
"765",2013-06-20,15105.51,14758.32,0
"766",2013-06-19,15315.47,15112.19,0
"767",2013-06-18,15186.3,15318.23,1
"768",2013-06-17,15078.71,15179.85,1
"769",2013-06-14,15178.08,15070.18,0
"770",2013-06-13,14992.54,15176.08,1
"771",2013-06-12,15130.39,14995.23,0
"772",2013-06-11,15231.38,15122.02,0
"773",2013-06-10,15247.81,15238.59,0
"774",2013-06-07,15044.46,15248.12,1
"775",2013-06-06,14955.45,15040.62,1
"776",2013-06-05,15168.1,14960.59,0
"777",2013-06-04,15255.22,15177.54,0
"778",2013-06-03,15123.55,15254.03,1
"779",2013-05-31,15322.22,15115.57,0
"780",2013-05-30,15306.02,15324.53,1
"781",2013-05-29,15399.94,15302.8,0
"782",2013-05-28,15307.33,15409.39,1
"783",2013-05-24,15290.74,15303.1,1
"784",2013-05-23,15300.57,15294.5,0
"785",2013-05-22,15387.12,15307.17,0
"786",2013-05-21,15334.97,15387.58,1
"787",2013-05-20,15348.33,15335.28,0
"788",2013-05-17,15234.75,15354.4,1
"789",2013-05-16,15273.92,15233.22,0
"790",2013-05-15,15211.87,15275.69,1
"791",2013-05-14,15092.15,15215.25,1
"792",2013-05-13,15113.42,15091.68,0
"793",2013-05-10,15082.62,15118.49,1
"794",2013-05-09,15105.12,15082.62,0
"795",2013-05-08,15056.2,15105.12,1
"796",2013-05-07,14968.89,15056.2,1
"797",2013-05-06,14973.96,14968.89,0
"798",2013-05-03,14831.58,14973.96,1
"799",2013-05-02,14700.95,14831.58,1
"800",2013-05-01,14839.8,14700.95,0
"801",2013-04-30,14818.75,14839.8,1
"802",2013-04-29,14712.55,14818.75,1
"803",2013-04-26,14700.8,14712.55,1
"804",2013-04-25,14676.3,14700.8,1
"805",2013-04-24,14719.46,14676.3,0
"806",2013-04-23,14567.17,14719.46,1
"807",2013-04-22,14547.51,14567.17,1
"808",2013-04-19,14537.14,14547.51,1
"809",2013-04-18,14618.59,14537.14,0
"810",2013-04-17,14756.78,14618.59,0
"811",2013-04-16,14599.2,14756.78,1
"812",2013-04-15,14865.06,14599.2,0
"813",2013-04-12,14865.14,14865.06,0
"814",2013-04-11,14802.24,14865.14,1
"815",2013-04-10,14673.46,14802.24,1
"816",2013-04-09,14613.48,14673.46,1
"817",2013-04-08,14565.25,14613.48,1
"818",2013-04-05,14606.11,14565.25,0
"819",2013-04-04,14550.35,14606.11,1
"820",2013-04-03,14662.01,14550.35,0
"821",2013-04-02,14572.85,14662.01,1
"822",2013-04-01,14578.54,14572.85,0
"823",2013-03-28,14526.16,14578.54,1
"824",2013-03-27,14559.65,14526.16,0
"825",2013-03-26,14447.75,14559.65,1
"826",2013-03-25,14512.03,14447.75,0
"827",2013-03-22,14421.49,14512.03,1
"828",2013-03-21,14511.73,14421.49,0
"829",2013-03-20,14455.82,14511.73,1
"830",2013-03-19,14452.06,14455.82,1
"831",2013-03-18,14514.11,14452.06,0
"832",2013-03-15,14539.14,14514.11,0
"833",2013-03-14,14455.28,14539.14,1
"834",2013-03-13,14450.06,14455.28,1
"835",2013-03-12,14447.29,14450.06,1
"836",2013-03-11,14397.07,14447.29,1
"837",2013-03-08,14329.49,14397.07,1
"838",2013-03-07,14296.24,14329.49,1
"839",2013-03-06,14253.77,14296.24,1
"840",2013-03-05,14127.82,14253.77,1
"841",2013-03-04,14089.66,14127.82,1
"842",2013-03-01,14054.49,14089.66,1
"843",2013-02-28,14075.37,14054.49,0
"844",2013-02-27,13900.13,14075.37,1
"845",2013-02-26,13784.17,13900.13,1
"846",2013-02-25,14000.57,13784.17,0
